 547 38.62348722 141.15533214 六軒屋敷
 548 38.61848027 141.18061143 柳渕
 549 38.61035135 141.22326956 狐崎
 550 38.60731663 141.22534097 畑崎
 551 38.61498616 141.17777878 米山高校前
 552 38.60310720 141.22905969 唐崎
 553 38.59843699 141.23019565 大曲
 554 38.66877405 141.16524291 松島屋敷
 555 38.65758484 141.14761211 中高石
 556 38.64992776 141.14417987 大袋
 557 38.64690999 141.16060979 米袋
 558 38.65245051 141.21550963 中道前
 559 38.62951066 141.20018494 米山郵便局前
 560 38.62817736 141.19006546 米山総合支所
 561 38.62871311 141.15714647 粟ヶ崎
 562 38.61973959 141.16559315 追土地
 563 38.66764573 141.18500963 大門
 564 38.66437402 141.17529906 原
 565 38.66061354 141.16780987 山成
 566 38.66365201 141.16042803 南方総合支所
 567 38.62380173 141.16640099 中津山小学校前
 568 38.65977635 141.22414668 吐出公民館前
 569 38.59838008 141.24142715 竹花団地前
 570 38.62345289 141.29592309 黄牛
 571 38.61173421 141.30561260 柳津駅前
 572 38.61293727 141.29999719 柳津三丁目
 573 38.61514256 141.29984153 柳津小学校前
 574 38.58961808 141.24742270 肘曲
 575 38.61273122 141.30169122 津山総合支所前
 576 38.61964438 141.32668086 もくもくランド前
 577 38.63066276 141.35062861 津山公民館前
 578 38.60972861 141.30141557 谷木
 579 38.61510393 141.32065256 津山中学校前
 580 38.62887231 141.34962531 南沢
 581 38.63688409 141.36214356 元木橋
 582 38.63785508 141.36720320 黒沢
 583 38.64183544 141.37342419 竹の沢
 584 38.71166855 141.12039340 新田駅前
 585 38.71000868 141.11783964 JA新田支店前
 586 38.74826041 141.14712999 大目
 587 38.72967418 141.16144612 三方島
 588 38.72712402 141.16336631 東新土手
 589 38.71714653 141.17008763 仮屋
 590 38.72052935 141.14094191 穴山
 591 38.71874279 141.13209555 沼口
 592 38.71484131 141.12720451 坂戸
 593 38.71217441 141.17552702 斜橋
 594 38.67908296 141.21657606 平柳
 595 38.75203351 141.18849379 矢作
 596 38.74927147 141.19193227 大根の沢
 597 38.74612582 141.19632223 新墓
 598 38.74198947 141.19997086 平町
 599 38.73185641 141.19643099 口梨
 600 38.72526771 141.20108682 今堂
 601 38.72370680 141.20596370 川前
 602 38.72220585 141.20934203 石森新町
 603 38.72058624 141.21198444 石森仲町
 604 38.71929833 141.21265528 章太郎記念館前
 605 38.69971646 141.21766757 加賀野
 606 38.70212050 141.22365923 駒牽
 607 38.69971371 141.22691149 野元
 608 38.69613804 141.23874767 JA宝江支店前
 609 38.69637778 141.24128612 黒沼
 610 38.69444765 141.24305138 宝江小学校前
 611 38.71068226 141.23717340 十文字
 612 38.70557747 141.22808233 蓬田
 613 38.71513597 141.24496708 籠壇
 614 38.72245681 141.14834984 北方飯土井
 615 38.71430603 141.23940905 中田総合支所
 616 38.74205488 141.15114809 下大目
 617 38.75248409 141.14296589 南二又
 618 38.67001490 141.21636847 森小学校前
 619 38.74800590 141.31983953 飯土井
 620 38.74237679 141.31493269 東和総合支所
 621 38.68858359 141.27716600 巻
 622 38.74062415 141.31182127 堺
 623 38.73682360 141.29724912 米谷大沢
 624 38.73246233 141.29238897 蛇沼
 625 38.73038827 141.28455626 赤坂
 626 38.73165664 141.27714416 JA東和支店前
 627 38.73118998 141.27360040 大町
 628 38.72733096 141.27146592 錦織
